SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Calidris alpina;15;52.044222;19.847819;13.10.2007;województwo łódzkie;2007;41
Calidris alpina;46;50.0159704;19.4024121;28.10.2007;województwo małopolskie;2007;43
Calidris alpina;6;49.9693148;19.7638464;13.10.2007;województwo małopolskie;2007;41
Calidris alpina;8;50.0159704;19.4024121;14.10.2007;województwo małopolskie;2007;41
Calidris alpina;2;50.0159704;19.4024121;27.10.2007;województwo małopolskie;2007;43
Calidris alpina;170;50.0047016;19.4818765;28.10.2007;województwo małopolskie;2007;43
Calidris alpina;44;50.3467501;20.7334912;07.10.2007;województwo świętokrzyskie;2007;40
Calidris alpina;39;52.6008772;16.7517042;14.10.2007;województwo wielkopolskie;2007;41
Calidris alpina;20;52.6008772;16.7517042;26.10.2007;województwo wielkopolskie;2007;43
Calidris alpina;5;52.178166;16.848224;07.10.2007;województwo wielkopolskie;2007;40
Calidris alpina;2;53.925845;14.2838777;05.11.2007;województwo zachodniopomorskie;2007;45
Calidris alpina;5;54.3602495;18.9460784;15.12.2007;województwo pomorskie;2007;50
Calidris alpina;4;54.3602495;18.9460784;01.03.2008;województwo pomorskie;2008;9
Calidris alpina;6;53.8602918;14.3209746;31.03.2008;województwo zachodniopomorskie;2008;14
Calidris alpina;3;50.0159704;19.4024121;20.04.2008;województwo małopolskie;2008;16
Calidris alpina;2;50.0159704;19.4024121;30.04.2008;województwo małopolskie;2008;18
Calidris alpina;2;50.0159704;19.4024121;30.04.2008;województwo małopolskie;2008;18
Calidris alpina;2;50.0159704;19.4024121;30.04.2008;województwo małopolskie;2008;18
Calidris alpina;9;50.0159704;19.4024121;13.04.2008;województwo małopolskie;2008;15
Calidris alpina;4;50.0047016;19.4818765;06.04.2008;województwo małopolskie;2008;14
Calidris alpina;16;50.0159704;19.4024121;12.04.2008;województwo małopolskie;2008;15
Calidris alpina;6;52.5920472;14.789443;23.05.2008;województwo lubuskie;2008;21
Calidris alpina;8;52.5920472;14.789443;24.05.2008;województwo lubuskie;2008;21
Calidris alpina;4;50.0159704;19.4024121;02.05.2008;województwo małopolskie;2008;18
Calidris alpina;4;50.0159704;19.4024121;02.05.2008;województwo małopolskie;2008;18
Calidris alpina;2;50.0159704;19.4024121;06.05.2008;województwo małopolskie;2008;19
Calidris alpina;1;50.0159704;19.4024121;21.05.2008;województwo małopolskie;2008;21
Calidris alpina;112;53.8602918;14.3209746;29.05.2008;województwo zachodniopomorskie;2008;22
Calidris alpina;20;53.8131108;14.3094255;26.07.2008;województwo zachodniopomorskie;2008;30
Calidris alpina;165;53.8131108;14.3094255;29.07.2008;województwo zachodniopomorskie;2008;31
Calidris alpina;3;53.1197992;17.6425;21.08.2008;województwo kujawsko-pomorskie;2008;34
Calidris alpina;-100;50.7241769;18.1201458;19.08.2008;województwo opolskie;2008;34
Calidris alpina;10;52.932987;23.853671;19.08.2008;województwo podlaskie;2008;34
Calidris alpina;10;52.932987;23.853671;20.08.2008;województwo podlaskie;2008;34
Calidris alpina;100;53.8131108;14.3094255;16.08.2008;województwo zachodniopomorskie;2008;33
Calidris alpina;78;53.8131108;14.3094255;03.08.2008;województwo zachodniopomorskie;2008;31
Calidris alpina;40;53.8131108;14.3094255;20.08.2008;województwo zachodniopomorskie;2008;34
Calidris alpina;40;53.8131108;14.3094255;20.08.2008;województwo zachodniopomorskie;2008;34
Calidris alpina;9;53.1197992;17.6425;14.09.2008;województwo kujawsko-pomorskie;2008;37
Calidris alpina;15;50.0159704;19.4024121;28.09.2008;województwo małopolskie;2008;39
Calidris alpina;3;50.7241769;18.1201458;22.09.2008;województwo opolskie;2008;39
Calidris alpina;25;53.8131108;14.3094255;13.09.2008;województwo zachodniopomorskie;2008;37
Calidris alpina;20;51.4723892;17.0239143;05.10.2008;województwo dolnośląskie;2008;40
Calidris alpina;21;50.0159704;19.4024121;26.10.2008;województwo małopolskie;2008;43
Calidris alpina;40;54.7344672;18.5790649;11.10.2008;województwo pomorskie;2008;41
Calidris alpina;2;54.7968541;18.4176291;11.10.2008;województwo pomorskie;2008;41
Calidris alpina;60;54.6933534;18.6770939;11.10.2008;województwo pomorskie;2008;41
Calidris alpina;15;52.6008772;16.7517042;26.10.2008;województwo wielkopolskie;2008;43
Calidris alpina;8;51.8448988;18.6753845;04.10.2008;województwo wielkopolskie;2008;40
Calidris alpina;35;52.6008772;16.7517042;18.10.2008;województwo wielkopolskie;2008;42
Calidris alpina;34;52.2926944;17.119545;12.10.2008;województwo wielkopolskie;2008;41
Calidris alpina;16;52.178166;16.848224;02.10.2008;województwo wielkopolskie;2008;40
Calidris alpina;20;53.8131108;14.3094255;15.10.2008;województwo zachodniopomorskie;2008;42
Calidris alpina;1;53.8131108;14.3094255;24.10.2008;województwo zachodniopomorskie;2008;43
Calidris alpina;3;53.925845;14.2838777;24.10.2008;województwo zachodniopomorskie;2008;43
Calidris alpina;1;53.8161508;14.6377555;28.10.2008;województwo zachodniopomorskie;2008;44
Calidris alpina;11;50.0159704;19.4024121;09.11.2008;województwo małopolskie;2008;45
Calidris alpina;11;50.0159704;19.4024121;11.11.2008;województwo małopolskie;2008;46
Calidris alpina;1;50.0159704;19.4024121;30.11.2008;województwo małopolskie;2008;48
Calidris alpina;2;53.067697;17.086378;09.11.2008;województwo wielkopolskie;2008;45
Calidris alpina;1;53.9247239;14.278627;25.11.2008;województwo zachodniopomorskie;2008;48
Calidris alpina;1;51.4894621;17.0380005;25.04.2009;województwo dolnośląskie;2009;17
Calidris alpina;10;51.4894621;17.0380005;01.05.2009;województwo dolnośląskie;2009;18
Calidris alpina;-100;53.3340696;22.525878;16.05.2009;województwo podlaskie;2009;20
Calidris alpina;-100;53.3340696;22.525878;15.05.2009;województwo podlaskie;2009;20
Calidris alpina;-100;53.3340696;22.525878;16.05.2009;województwo podlaskie;2009;20
Calidris alpina;-100;53.3340696;22.525878;16.05.2009;województwo podlaskie;2009;20
Calidris alpina;4;53.3875655;22.5732565;21.05.2009;województwo podlaskie;2009;21
Calidris alpina;-100;53.3340696;22.525878;15.05.2009;województwo podlaskie;2009;20
Calidris alpina;-100;53.3340696;22.525878;15.05.2009;województwo podlaskie;2009;20
Calidris alpina;5;53.3163646;22.4655175;25.05.2009;województwo podlaskie;2009;22
Calidris alpina;10;53.8131108;14.3094255;23.05.2009;województwo zachodniopomorskie;2009;21
