SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Motacilla alba;-100;51.5134432;16.9934893;10.07.1994;województwo dolnośląskie;1994;27
Motacilla alba;-100;54.0489393;21.568232;29.08.1994;województwo warmińsko-mazurskie;1994;35
Motacilla alba;-100;52.5687862;14.6664048;17.09.1994;województwo lubuskie;1994;37
Motacilla alba;3;50.0047016;19.4818765;23.09.1994;województwo małopolskie;1994;38
Motacilla alba;-100;54.0397269;19.0281044;05.09.1994;województwo pomorskie;1994;36
Motacilla alba;-100;54.0794357;21.4844025;06.09.1994;województwo warmińsko-mazurskie;1994;36
Motacilla alba;2;51.168219;22.7326171;22.04.1995;województwo lubelskie;1995;16
Motacilla alba;-100;50.0159704;19.4024121;23.04.1995;województwo małopolskie;1995;16
Motacilla alba;-100;52.2469143;21.010395;10.04.1995;województwo mazowieckie;1995;15
Motacilla alba;1;51.168219;22.7326171;01.05.1995;województwo lubelskie;1995;18
Motacilla alba;-100;50.105301;20.0340414;23.05.1995;województwo małopolskie;1995;21
Motacilla alba;1;52.5457138;21.203449;13.05.1995;województwo mazowieckie;1995;19
Motacilla alba;10;52.9169732;23.5210075;20.05.1995;województwo podlaskie;1995;20
Motacilla alba;-100;53.1094601;23.2282734;21.05.1995;województwo podlaskie;1995;20
Motacilla alba;10;52.9401557;23.7570763;17.05.1995;województwo podlaskie;1995;20
Motacilla alba;10;52.9401557;23.7570763;16.05.1995;województwo podlaskie;1995;20
Motacilla alba;-100;52.7990425;23.8266541;18.05.1995;województwo podlaskie;1995;20
Motacilla alba;10;52.9401557;23.7570763;19.05.1995;województwo podlaskie;1995;20
Motacilla alba;-100;52.9401557;23.7570763;14.05.1995;województwo podlaskie;1995;19
Motacilla alba;30;52.7707855;23.8556099;15.05.1995;województwo podlaskie;1995;20
Motacilla alba;1;52.4002718;20.6403923;15.06.1995;województwo mazowieckie;1995;24
Motacilla alba;5;52.721322;23.8623047;18.06.1995;województwo podlaskie;1995;24
Motacilla alba;-100;54.0879237;23.0155569;02.07.1995;województwo podlaskie;1995;26
Motacilla alba;-100;52.7082;23.8317;06.07.1995;województwo podlaskie;1995;27
Motacilla alba;-100;52.9246352;23.8150978;05.07.1995;województwo podlaskie;1995;27
Motacilla alba;3;52.7007;23.8677;05.07.1995;województwo podlaskie;1995;27
Motacilla alba;5;52.7014;23.8431;05.07.1995;województwo podlaskie;1995;27
Motacilla alba;1;52.5423;17.0734;03.07.1995;województwo wielkopolskie;1995;27
Motacilla alba;1;50.0047016;19.4818765;07.11.1995;województwo małopolskie;1995;45
Motacilla alba;1;51.168219;22.7326171;05.04.1996;województwo lubelskie;1996;14
Motacilla alba;2;52.9246352;23.8150978;02.05.1996;województwo podlaskie;1996;18
Motacilla alba;1;54.4077916;18.6308813;04.05.1996;województwo pomorskie;1996;18
Motacilla alba;1;51.1691401;22.7320908;08.06.1996;województwo lubelskie;1996;23
Motacilla alba;1;51.2623982;15.5669832;27.07.1996;województwo dolnośląskie;1996;30
Motacilla alba;1;51.2623982;15.5669832;27.07.1996;województwo dolnośląskie;1996;30
Motacilla alba;1;50.4632413;16.3793707;17.07.1996;województwo dolnośląskie;1996;29
Motacilla alba;1;50.3935272;16.385293;17.07.1996;województwo dolnośląskie;1996;29
Motacilla alba;1;50.4429118;16.243844;16.07.1996;województwo dolnośląskie;1996;29
Motacilla alba;1;50.3935272;16.385293;17.07.1996;województwo dolnośląskie;1996;29
Motacilla alba;1;50.2076152;16.840539;18.07.1996;województwo dolnośląskie;1996;29
Motacilla alba;1;50.2076152;16.840539;18.07.1996;województwo dolnośląskie;1996;29
Motacilla alba;1;50.4429118;16.243844;16.07.1996;województwo dolnośląskie;1996;29
Motacilla alba;1;50.4632413;16.3793707;17.07.1996;województwo dolnośląskie;1996;29
Motacilla alba;1;51.6409265;15.1669264;16.07.1996;województwo lubuskie;1996;29
Motacilla alba;1;51.6409265;15.1669264;16.07.1996;województwo lubuskie;1996;29
Motacilla alba;1;49.4110513;20.3281068;24.07.1996;województwo małopolskie;1996;30
Motacilla alba;1;49.4110513;20.3281068;24.07.1996;województwo małopolskie;1996;30
Motacilla alba;1;49.2729009;19.9335766;21.07.1996;województwo małopolskie;1996;29
Motacilla alba;1;50.0357532;19.2131567;20.07.1996;województwo małopolskie;1996;29
Motacilla alba;2;49.9927326;19.4410801;23.07.1996;województwo małopolskie;1996;30
Motacilla alba;2;49.9927326;19.4410801;23.07.1996;województwo małopolskie;1996;30
Motacilla alba;1;50.0357532;19.2131567;20.07.1996;województwo małopolskie;1996;29
Motacilla alba;1;49.2729009;19.9335766;21.07.1996;województwo małopolskie;1996;29
Motacilla alba;1;49.2553695;19.9752045;22.07.1996;województwo małopolskie;1996;30
Motacilla alba;1;49.2553695;19.9752045;22.07.1996;województwo małopolskie;1996;30
Motacilla alba;1;49.4110513;20.3281068;24.07.1996;województwo małopolskie;1996;30
Motacilla alba;15;53.88704;14.3604486;21.07.1996;województwo zachodniopomorskie;1996;29
Motacilla alba;4;53.9247239;14.278627;22.07.1996;województwo zachodniopomorskie;1996;30
Motacilla alba;2;53.481911;14.463349;21.07.1996;województwo zachodniopomorskie;1996;29
