SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Ciconia ciconia;1;51.6409265;15.1669264;16.07.1996;województwo lubuskie;1996;29
Ciconia ciconia;1;51.6409265;15.1669264;16.07.1996;województwo lubuskie;1996;29
Ciconia ciconia;1;50.2440992;19.7803983;27.07.1996;województwo małopolskie;1996;30
Ciconia ciconia;1;50.2440992;19.7803983;27.07.1996;województwo małopolskie;1996;30
Ciconia ciconia;1;50.0357532;19.2131567;20.07.1996;województwo małopolskie;1996;29
Ciconia ciconia;1;50.0357532;19.2131567;20.07.1996;województwo małopolskie;1996;29
Ciconia ciconia;1;49.9927326;19.4410801;23.07.1996;województwo małopolskie;1996;30
Ciconia ciconia;1;49.4110513;20.3281068;24.07.1996;województwo małopolskie;1996;30
Ciconia ciconia;1;49.4110513;20.3281068;24.07.1996;województwo małopolskie;1996;30
Ciconia ciconia;1;49.9927326;19.4410801;23.07.1996;województwo małopolskie;1996;30
Ciconia ciconia;1;49.4110513;20.3281068;24.07.1996;województwo małopolskie;1996;30
Ciconia ciconia;1;53.481911;14.463349;21.07.1996;województwo zachodniopomorskie;1996;29
Ciconia ciconia;8;49.4214292;19.6701354;24.08.1996;województwo małopolskie;1996;34
Ciconia ciconia;1;50.6972579;17.7910715;17.08.1996;województwo opolskie;1996;33
Ciconia ciconia;1;50.6522081;17.9235043;07.03.1997;województwo opolskie;1997;10
Ciconia ciconia;6;51.5158468;21.9717121;20.04.1997;województwo lubelskie;1997;16
Ciconia ciconia;-100;52.5687862;14.6664048;31.05.1997;województwo lubuskie;1997;22
Ciconia ciconia;-100;52.5687862;14.6664048;17.05.1997;województwo lubuskie;1997;20
Ciconia ciconia;-100;52.5687862;14.6664048;19.05.1997;województwo lubuskie;1997;21
Ciconia ciconia;10;50.8978363;24.0315628;24.05.1997;województwo lubelskie;1997;21
Ciconia ciconia;2;51.2686692;22.9433116;11.05.1997;województwo lubelskie;1997;19
Ciconia ciconia;6;51.1378058;23.152129;04.05.1997;województwo lubelskie;1997;18
Ciconia ciconia;4;53.5886986;22.8941206;30.05.1997;województwo podlaskie;1997;22
Ciconia ciconia;5;53.5524663;22.8972105;27.05.1997;województwo podlaskie;1997;22
Ciconia ciconia;-100;52.5633603;14.8055781;21.06.1997;województwo lubuskie;1997;25
Ciconia ciconia;10;52.5687862;14.6664048;16.08.1997;województwo lubuskie;1997;33
Ciconia ciconia;1;54.3602495;18.9460784;07.08.1997;województwo pomorskie;1997;32
Ciconia ciconia;3;51.168219;22.7326171;12.04.1998;województwo lubelskie;1998;15
Ciconia ciconia;9;51.1445757;22.753527;04.04.1998;województwo lubelskie;1998;14
Ciconia ciconia;3;52.7124573;23.8539577;15.04.1998;województwo podlaskie;1998;16
Ciconia ciconia;1;51.4802577;16.9524564;17.05.1998;województwo dolnośląskie;1998;20
Ciconia ciconia;2;49.998308;19.970003;03.05.1998;województwo małopolskie;1998;18
Ciconia ciconia;1;53.4666;22.6613;08.05.1998;województwo podlaskie;1998;19
Ciconia ciconia;-100;52.5920472;14.789443;27.06.1998;województwo lubuskie;1998;26
